customer_id,tenure_months,contract_type,is_senior_citizen,partner,dependents,has_phone_service,has_internet_service,has_online_security,has_tech_support,streaming_tv,streaming_movies,monthly_charges,total_charges,payment_method,paperless_billing,churn
C1008,31,month-to-month,0,0,1,1,dsl,1,1,0,0,61.67887241658126,1912.045044914019,bank-transfer,0,0
C1009,49,one-year,0,1,1,1,fiber,0,1,0,1,103.49841007533769,5071.422093691546,mailed-check,0,1
C1010,6,one-year,0,0,0,1,dsl,1,0,1,0,38.22048057704461,229.32288346226767,electronic-check,0,0
C1011,7,month-to-month,0,0,0,1,dsl,0,0,1,1,87.23146766446034,610.6202736512224,mailed-check,1,0
C1012,64,one-year,0,1,0,1,dsl,0,1,0,1,30.956779727699164,1981.2339025727465,mailed-check,1,0
C1013,56,month-to-month,0,1,1,1,fiber,0,1,0,1,82.23792452277975,4605.323773275666,credit-card,1,0
C1014,66,one-year,0,1,1,1,none,1,1,0,1,72.33452662249849,4774.0787570849,mailed-check,0,0
C1015,58,one-year,1,0,0,1,fiber,1,1,1,0,150.0,8700.0,mailed-check,0,0
C1016,71,two-year,0,1,0,1,none,1,0,1,1,92.33404519011273,6555.717208498004,credit-card,1,0
C1017,53,one-year,0,1,1,0,fiber,1,0,1,0,20.0,1060.0,credit-card,1,0
C1018,66,month-to-month,0,0,0,1,none,1,0,1,0,67.75761394753735,4472.002520537465,electronic-check,1,0
C1019,50,month-to-month,0,1,1,1,fiber,0,1,0,1,94.72888233056752,4736.444116528376,electronic-check,1,0
C1020,7,two-year,0,0,1,1,dsl,0,1,1,0,57.60527178284872,403.236902479941,electronic-check,0,1
C1021,33,month-to-month,0,0,0,1,fiber,1,1,1,1,56.30288260267784,1857.9951258883686,bank-transfer,1,0
C1022,34,two-year,0,0,0,1,dsl,1,0,0,0,57.767661630962195,1964.1004954527145,credit-card,0,0
C1023,31,month-to-month,0,0,1,1,fiber,1,0,0,0,86.41478059497473,2678.8581984442167,bank-transfer,1,1
C1024,45,one-year,0,0,1,1,dsl,1,0,0,0,32.341900711908785,1455.3855320358953,bank-transfer,0,0
C1025,15,one-year,0,0,1,1,fiber,0,0,1,0,53.1542302050495,797.3134530757425,electronic-check,0,1
C1026,67,two-year,1,1,1,1,dsl,1,0,0,1,100.98940443342084,6766.290097039197,credit-card,0,0
C1027,36,month-to-month,0,1,1,1,fiber,1,1,1,1,55.38821440807291,1993.975718690625,bank-transfer,0,0
C1028,53,one-year,0,1,0,1,none,1,1,1,0,53.59282125721142,2840.4195266322054,mailed-check,1,0
C1029,13,month-to-month,0,0,1,1,dsl,1,1,1,0,28.7093012649379,373.2209164441927,mailed-check,0,0
C1030,54,month-to-month,0,1,1,1,dsl,0,0,1,0,89.37741766123114,4826.380553706481,credit-card,0,0
C1031,47,one-year,0,0,1,1,none,0,1,0,0,82.76318221794922,3889.8695642436132,bank-transfer,1,0
C1032,6,one-year,0,1,0,1,dsl,1,1,0,1,99.17093261701913,595.0255957021147,electronic-check,1,0
C1033,6,two-year,0,0,0,1,fiber,0,0,1,0,66.61200030514263,399.6720018308558,bank-transfer,1,0
C1034,32,month-to-month,0,1,1,1,fiber,0,0,0,0,79.47346311038778,2543.150819532409,mailed-check,1,1
C1035,22,month-to-month,0,0,1,1,fiber,1,0,1,0,79.22108490751046,1742.8638679652302,mailed-check,0,1
C1036,18,month-to-month,0,1,0,1,dsl,1,1,1,1,27.250356646551218,490.5064196379219,electronic-check,1,0
C1037,18,month-to-month,1,0,0,1,dsl,0,0,0,0,140.60335657654244,2530.860418377764,credit-card,0,1
C1038,35,month-to-month,0,1,0,0,fiber,0,1,0,1,99.34175411136374,3476.961393897731,bank-transfer,1,0
C1039,28,one-year,1,0,0,0,dsl,0,1,1,1,72.3699961825696,2026.3598931119486,mailed-check,0,0
C1040,59,month-to-month,0,1,1,1,fiber,0,0,0,0,63.273533481844474,3733.1384754288238,bank-transfer,1,0
C1041,1,two-year,0,1,0,1,dsl,0,1,1,0,109.7186289665984,109.7186289665984,electronic-check,1,1
C1042,0,two-year,1,1,1,1,fiber,1,0,0,0,72.87771147397875,0.0,electronic-check,1,0
C1043,46,one-year,0,0,1,1,dsl,0,0,1,1,97.4086717552621,4480.7989007420565,credit-card,1,0
C1044,68,two-year,1,0,0,1,fiber,0,1,1,1,52.65932776173149,3580.834287797741,electronic-check,0,0
C1045,19,one-year,0,0,0,0,none,0,1,0,0,43.73652104655385,830.9938998845231,credit-card,1,0
C1046,10,month-to-month,0,0,0,1,fiber,0,1,0,1,65.14791256832113,651.4791256832114,bank-transfer,0,0
C1047,1,month-to-month,1,0,0,1,dsl,0,0,1,0,70.31732592466746,70.31732592466746,mailed-check,0,1
C1048,66,month-to-month,0,1,1,1,fiber,0,1,0,0,82.70564919240385,5458.572846698655,mailed-check,1,0
C1049,11,month-to-month,1,0,1,1,fiber,0,0,0,0,114.00697207854392,1254.0766928639832,credit-card,1,0
C1050,19,two-year,1,1,1,1,dsl,0,0,1,0,103.36095556269811,1963.858155691264,mailed-check,0,0
C1051,4,month-to-month,0,1,0,1,dsl,1,1,1,0,109.54020290386282,438.1608116154513,credit-card,0,0
C1052,36,two-year,0,0,1,1,dsl,1,1,0,0,48.02171700165612,1728.7818120596203,credit-card,0,0
C1053,37,one-year,0,1,0,1,dsl,0,1,0,1,61.15211469493586,2262.628243712627,bank-transfer,0,0
C1054,8,month-to-month,0,0,1,1,dsl,1,1,1,1,99.03986715005271,792.3189372004217,bank-transfer,0,0
C1055,52,two-year,0,0,0,1,dsl,1,0,1,1,106.44842407999116,5535.3180521595405,electronic-check,1,0
C1056,43,month-to-month,0,0,1,1,dsl,1,1,1,0,92.25556079699756,3966.989114270895,credit-card,1,0
C1057,23,month-to-month,0,1,1,1,fiber,1,0,1,0,53.118539392849826,1221.726406035546,bank-transfer,0,0
C1058,29,one-year,0,0,0,0,fiber,1,1,1,0,38.751462996175064,1123.792426889077,credit-card,1,0
C1059,58,month-to-month,1,0,1,1,dsl,1,1,1,1,76.98932934570881,4465.381102051111,credit-card,0,0
C1060,13,one-year,0,0,1,1,fiber,0,1,1,0,43.24825599166722,562.2273278916739,credit-card,1,0
C1061,8,month-to-month,0,1,0,1,fiber,0,0,1,1,83.81923305846959,670.5538644677567,bank-transfer,0,0
C1062,39,month-to-month,0,0,0,1,fiber,1,1,0,0,107.52055720235555,4193.301730891866,credit-card,1,1
C1063,65,two-year,0,1,0,1,dsl,0,0,0,1,75.67266771132981,4918.723401236438,credit-card,1,0
C1064,24,month-to-month,0,1,0,1,dsl,1,1,0,0,30.825123214850343,739.8029571564082,electronic-check,0,0
C1065,72,month-to-month,0,0,0,1,fiber,0,1,1,0,54.721124817982584,3939.920986894746,credit-card,1,0
C1066,21,month-to-month,1,1,1,1,fiber,0,0,0,1,95.94049808489534,2014.7504597828022,electronic-check,0,1
C1067,3,two-year,0,1,0,1,dsl,0,0,1,1,84.2176427355036,252.6529282065108,credit-card,0,0
C1068,25,month-to-month,0,0,1,0,fiber,1,1,0,1,86.61677200758696,2165.419300189674,electronic-check,1,0
C1069,57,month-to-month,0,0,1,1,dsl,0,1,1,0,123.06888575877232,7014.926488250023,bank-transfer,0,0
C1070,28,month-to-month,1,0,0,1,none,0,0,1,1,80.47207595278202,2253.2181266778966,bank-transfer,1,0
C1071,36,month-to-month,0,1,1,1,fiber,1,1,0,1,79.52571286747768,2862.9256632291963,mailed-check,1,1
C1072,69,one-year,0,0,1,1,fiber,1,0,1,0,95.70026194403759,6603.318074138594,credit-card,0,0
C1073,17,one-year,0,1,0,1,dsl,0,1,0,0,34.80514287979523,591.6874289565188,mailed-check,1,0
C1074,41,month-to-month,0,1,1,1,fiber,1,0,0,1,56.6466927825177,2322.5144040832256,mailed-check,0,0
C1075,40,one-year,0,1,0,1,fiber,0,0,0,0,47.84541582457017,1913.8166329828068,electronic-check,0,0
C1076,37,month-to-month,0,1,0,1,fiber,0,0,0,1,89.64742133950732,3316.9545895617707,bank-transfer,1,1
C1077,33,two-year,1,1,0,1,fiber,1,0,0,1,42.42693011470892,1400.0886937853943,credit-card,0,0
C1078,16,two-year,0,0,1,1,none,1,0,0,1,86.90343726370233,1390.4549962192373,credit-card,1,0
C1079,36,month-to-month,0,0,1,1,dsl,0,1,0,0,63.496909568326885,2285.8887444597676,electronic-check,1,0
C1080,24,two-year,0,1,1,1,dsl,1,1,0,1,59.315322686403306,1423.5677444736793,mailed-check,0,0
C1081,26,one-year,0,1,1,1,fiber,0,1,0,1,97.35481611185551,2531.2252189082433,electronic-check,1,1
C1082,56,month-to-month,0,0,0,1,fiber,1,1,1,0,30.035050534143842,1681.9628299120552,mailed-check,0,0
C1083,30,month-to-month,0,0,1,1,dsl,1,1,1,1,55.33948460955362,1660.1845382866086,credit-card,0,0
C1084,5,month-to-month,0,1,0,0,dsl,1,1,0,1,150.0,750.0,electronic-check,0,0
C1085,39,one-year,0,1,1,0,dsl,1,1,1,1,125.51255542463576,4894.989661560795,mailed-check,0,0
C1086,11,two-year,0,0,1,1,dsl,1,1,1,0,20.0,220.0,electronic-check,1,1
C1087,52,one-year,0,0,1,1,fiber,0,1,0,1,54.77329817138919,2848.211504912238,bank-transfer,0,0
C1088,70,two-year,0,1,1,0,fiber,0,0,0,0,71.884460210669,5031.912214746831,electronic-check,0,0
C1089,9,one-year,0,0,1,1,dsl,0,0,1,0,27.663792526486347,248.97413273837714,credit-card,0,0
C1090,44,one-year,0,0,0,1,fiber,1,1,0,1,130.54093080472694,5743.800955407985,electronic-check,1,1
C1091,16,one-year,1,1,1,1,fiber,0,0,0,1,70.8874366808303,1134.1989868932849,credit-card,1,0
C1092,25,month-to-month,0,1,1,1,fiber,0,1,0,0,64.4223506164291,1610.5587654107276,credit-card,0,0
C1093,61,month-to-month,0,1,1,1,dsl,1,0,1,1,81.43195719107055,4967.349388655303,electronic-check,1,0
C1094,45,one-year,1,0,1,1,dsl,1,0,0,1,80.95390936971882,3642.9259216373466,electronic-check,1,1
C1095,63,month-to-month,1,1,0,1,dsl,1,0,1,0,44.369364788123136,2795.2699816517575,electronic-check,0,0
C1096,1,one-year,0,0,1,1,fiber,0,1,0,1,109.45854235266364,109.45854235266364,bank-transfer,0,0
C1097,53,month-to-month,0,1,0,1,fiber,0,1,0,1,74.86107817529803,3967.637143290796,bank-transfer,1,0
C1098,64,month-to-month,0,1,1,1,fiber,1,1,1,0,109.26239676898425,6992.793393214992,mailed-check,1,1
C1099,50,one-year,0,0,0,1,dsl,0,1,0,1,52.730848953932295,2636.5424476966145,electronic-check,1,0
C1100,52,month-to-month,0,0,0,1,dsl,0,0,1,0,20.0,1040.0,mailed-check,0,0
C1101,35,month-to-month,0,1,0,1,dsl,1,1,1,0,113.11872729585588,3959.155455354956,mailed-check,1,0
C1102,25,month-to-month,0,1,0,1,fiber,0,0,0,1,92.21189399945868,2305.297349986467,credit-card,1,0
C1103,28,two-year,0,0,0,0,dsl,1,1,0,0,105.04648405111897,2941.301553431331,mailed-check,1,0
C1104,20,month-to-month,0,1,1,1,none,0,0,1,1,106.89196331543637,2137.8392663087275,electronic-check,1,0
C1105,10,two-year,0,0,0,0,fiber,1,0,1,1,70.5785443320665,705.785443320665,bank-transfer,0,0
C1106,39,month-to-month,0,0,1,1,fiber,0,0,0,0,58.992044426755825,2300.6897326434773,mailed-check,0,0
C1107,10,two-year,0,1,0,1,fiber,0,0,0,0,67.2496594504724,672.4965945047239,mailed-check,0,0
C1108,35,two-year,0,0,0,1,none,1,1,0,0,86.54279712201071,3028.997899270375,bank-transfer,1,0
C1109,58,month-to-month,0,0,1,1,fiber,1,1,0,0,78.31115364488618,4542.046911403399,mailed-check,0,1
C1110,38,month-to-month,0,0,0,1,dsl,1,0,0,0,20.0,760.0,electronic-check,1,0
C1111,53,month-to-month,1,1,0,1,fiber,1,1,1,0,66.44501399480049,3521.585741724426,mailed-check,1,0
C1112,54,one-year,0,0,0,1,none,0,1,1,1,112.41690799699538,6070.5130318377505,credit-card,0,0
C1113,23,month-to-month,0,1,0,1,dsl,1,0,1,1,69.96062573086286,1609.0943918098458,mailed-check,1,0
C1114,21,month-to-month,1,1,1,1,fiber,1,1,1,0,136.73621779628104,2871.4605737219017,credit-card,1,0
C1115,68,month-to-month,0,1,0,0,fiber,1,1,0,1,41.16887053811365,2799.4831965917283,bank-transfer,1,0
C1116,55,month-to-month,0,0,0,0,fiber,1,1,1,0,80.45594108687831,4425.076759778307,bank-transfer,0,0
C1117,32,month-to-month,1,0,1,1,none,1,0,0,0,40.43976062307907,1294.0723399385301,mailed-check,0,0
C1118,35,one-year,0,1,1,1,dsl,0,1,0,1,44.33273336463897,1551.645667762364,mailed-check,0,0
C1119,19,two-year,0,1,0,1,fiber,1,0,0,1,44.61168823372968,847.6220764408639,bank-transfer,0,0
C1120,61,month-to-month,0,0,0,1,fiber,1,0,0,0,136.29039924286155,8313.714353814556,credit-card,0,0
C1121,72,month-to-month,0,1,1,1,fiber,1,0,0,0,62.43567728822524,4495.368764752217,bank-transfer,0,0
C1122,25,month-to-month,0,1,0,0,fiber,0,1,1,0,48.92084895821266,1223.0212239553164,bank-transfer,0,0
C1123,65,one-year,0,0,1,1,dsl,0,1,0,1,69.91875622674524,4544.719154738441,credit-card,0,0
C1124,72,two-year,0,1,0,1,fiber,0,1,0,0,63.327568364260365,4559.584922226746,bank-transfer,0,1
C1125,72,two-year,0,0,1,1,dsl,1,0,0,0,94.34353998042624,6792.73487859069,mailed-check,0,0
C1126,39,two-year,0,0,1,1,dsl,1,1,1,1,20.0,780.0,mailed-check,1,0
C1127,16,month-to-month,0,1,1,1,dsl,0,0,0,1,41.3615765270095,661.785224432152,bank-transfer,0,0
C1128,0,one-year,0,0,0,1,dsl,0,1,0,1,95.39516481921822,0.0,mailed-check,1,0
C1129,60,one-year,0,0,0,1,fiber,1,0,0,0,55.3411418010561,3320.468508063366,electronic-check,1,0
C1130,42,month-to-month,0,0,0,1,fiber,1,1,1,0,47.35146329860696,1988.7614585414922,bank-transfer,0,0
C1131,41,two-year,0,1,0,1,fiber,1,1,0,1,46.00895793079002,1886.3672751623908,electronic-check,0,1
C1132,24,month-to-month,0,1,1,1,dsl,0,1,1,0,91.70934470223834,2201.02427285372,bank-transfer,1,0
C1133,38,one-year,0,1,1,1,dsl,1,0,1,0,90.3989548926213,3435.1602859196096,bank-transfer,0,0
C1134,34,month-to-month,1,0,1,1,dsl,1,0,0,1,98.72860286181,3356.77249730154,electronic-check,0,0
C1135,2,month-to-month,0,0,0,1,fiber,0,1,1,1,35.11906076767475,70.2381215353495,bank-transfer,1,0
C1136,43,one-year,0,1,0,1,dsl,0,0,1,0,33.345347243789874,1433.8499314829646,mailed-check,0,0
C1137,50,month-to-month,0,1,0,1,fiber,0,0,0,1,104.12049303842758,5206.024651921379,electronic-check,0,1
C1138,11,month-to-month,1,0,1,1,dsl,1,0,0,1,76.15371927579463,837.6909120337409,bank-transfer,1,0
C1139,18,month-to-month,0,1,0,1,dsl,0,1,0,0,51.821629846053455,932.7893372289622,mailed-check,1,1
C1140,43,one-year,0,1,0,1,fiber,0,1,0,0,65.28523017021587,2807.264897319282,electronic-check,1,0
C1141,58,month-to-month,0,1,1,1,fiber,1,1,1,0,32.97002473069722,1912.2614343804387,electronic-check,0,0
C1142,48,month-to-month,0,1,1,1,dsl,1,0,1,0,54.111868371180464,2597.3696818166623,mailed-check,1,0
C1143,60,two-year,0,1,0,1,fiber,0,1,0,0,74.77644118275771,4486.5864709654625,bank-transfer,0,0
C1144,16,one-year,0,0,1,1,fiber,1,0,0,0,80.63415757093742,1290.1465211349987,bank-transfer,0,1
C1145,56,month-to-month,1,1,0,0,fiber,0,0,0,1,67.37707211540565,3773.1160384627165,electronic-check,0,0
C1146,54,one-year,0,1,1,1,fiber,1,1,1,1,64.30884882264567,3472.677836422866,credit-card,1,0
C1147,46,one-year,0,0,1,1,fiber,1,1,0,1,91.9977078137474,4231.89455943238,bank-transfer,0,0
C1148,11,two-year,1,0,1,1,dsl,0,1,1,0,66.9587104277621,736.5458147053831,bank-transfer,0,0
C1149,61,month-to-month,0,0,0,1,fiber,0,0,1,0,56.586541937035584,3451.7790581591707,mailed-check,1,0
C1150,7,month-to-month,0,0,0,1,dsl,0,0,1,0,47.131089496008826,329.9176264720618,credit-card,1,0
C1151,20,month-to-month,0,1,0,1,fiber,1,1,1,0,20.0,400.0,credit-card,0,0
C1152,69,month-to-month,0,1,1,1,none,0,0,0,0,89.49756622228128,6175.332069337408,electronic-check,1,0
C1153,71,month-to-month,0,1,1,1,dsl,1,1,0,1,113.90754727140842,8087.435856269998,mailed-check,0,0
C1154,24,month-to-month,0,1,1,1,fiber,1,1,0,0,45.204685120970495,1084.9124429032918,mailed-check,0,0
C1155,11,one-year,0,0,1,1,dsl,0,1,1,1,31.898390462846805,350.88229509131486,bank-transfer,0,0
C1156,14,month-to-month,0,0,0,1,dsl,1,1,1,0,51.31825991561418,718.4556388185985,electronic-check,1,0
C1157,58,month-to-month,0,1,0,1,fiber,1,1,0,1,78.71602340050248,4565.529357229144,bank-transfer,1,1
C1158,25,two-year,0,1,0,0,fiber,0,1,1,1,54.84100208275468,1371.025052068867,credit-card,0,0
C1159,25,month-to-month,0,1,1,0,fiber,1,0,1,1,54.31924922974028,1357.981230743507,mailed-check,0,1
C1160,46,month-to-month,0,1,1,1,dsl,1,0,1,1,67.51230039801297,3105.5658183085966,electronic-check,0,0
C1161,31,one-year,0,0,0,1,fiber,0,1,0,1,73.02426492397808,2263.7522126433205,bank-transfer,0,0
C1162,9,month-to-month,0,1,1,1,dsl,0,1,0,1,81.04756487617833,729.4280838856049,bank-transfer,1,0
C1163,15,one-year,1,0,0,1,dsl,1,0,0,1,61.14541446909151,917.1812170363727,credit-card,1,0
C1164,70,one-year,0,0,1,1,fiber,1,0,1,0,60.61131380418103,4242.791966292672,mailed-check,1,0
C1165,16,month-to-month,0,0,1,1,fiber,1,1,0,0,20.0,320.0,credit-card,1,1
C1166,22,one-year,0,0,0,1,dsl,1,1,0,1,98.0705686697017,2157.5525107334374,bank-transfer,1,0
C1167,25,month-to-month,0,1,0,1,fiber,0,0,0,0,77.57108071929053,1939.2770179822633,mailed-check,0,1
C1168,6,month-to-month,0,1,1,1,dsl,1,1,1,0,115.3319138284789,691.9914829708734,mailed-check,1,1
C1169,13,month-to-month,0,1,0,0,dsl,1,0,1,1,85.3333221721629,1109.3331882381176,credit-card,0,1
C1170,6,month-to-month,0,1,0,1,dsl,1,1,1,0,67.79210199826608,406.75261198959646,mailed-check,0,0
C1171,8,two-year,0,0,1,1,fiber,1,0,1,1,25.419564298990636,203.3565143919251,credit-card,1,1
C1172,47,month-to-month,0,0,1,1,fiber,0,1,1,0,20.987105728804764,986.3939692538239,mailed-check,1,0
C1173,71,month-to-month,0,0,1,1,fiber,1,1,0,1,101.45044675690256,7202.981719740083,mailed-check,0,0
C1174,58,month-to-month,0,1,0,1,fiber,0,1,0,0,86.84645390608702,5037.094326553047,electronic-check,0,0
C1175,38,month-to-month,0,0,1,0,fiber,0,0,1,1,113.9619980721602,4330.555926742088,mailed-check,0,1
C1176,17,month-to-month,0,0,1,1,dsl,0,1,1,0,97.93745018461584,1664.9366531384694,bank-transfer,1,0
C1177,58,month-to-month,0,0,1,1,dsl,0,0,0,0,58.86607827637267,3414.232540029615,electronic-check,1,0
C1178,16,one-year,0,0,1,1,dsl,0,0,1,0,20.0,320.0,credit-card,1,0
C1179,13,month-to-month,0,1,1,1,fiber,1,0,1,1,88.13560651757062,1145.7628847284182,bank-transfer,1,1
C1180,30,month-to-month,0,0,0,1,fiber,0,0,1,1,39.51700729842929,1185.5102189528789,credit-card,0,0
C1181,23,month-to-month,0,0,1,1,dsl,0,1,1,0,64.47093889671736,1482.8315946244993,credit-card,1,0
C1182,59,month-to-month,0,1,1,1,dsl,0,1,1,0,82.36332833423029,4859.436371719587,bank-transfer,0,0
C1183,44,two-year,0,1,0,1,dsl,1,1,0,1,51.080635639563624,2247.5479681407996,credit-card,1,0
C1184,2,month-to-month,0,1,1,0,fiber,0,0,0,0,45.24499461329626,90.48998922659251,electronic-check,1,0
C1185,36,month-to-month,1,0,1,1,dsl,1,1,1,0,60.784682010045216,2188.248552361628,bank-transfer,1,0
C1186,42,month-to-month,0,0,0,0,dsl,0,0,1,1,20.0,840.0,credit-card,0,0
C1187,39,one-year,0,0,1,1,fiber,0,0,0,1,38.98931584869345,1520.5833180990446,credit-card,0,0
C1188,54,one-year,0,0,0,1,fiber,1,0,1,0,38.555759734286646,2082.011025651479,mailed-check,1,0
C1189,38,month-to-month,0,1,1,1,none,1,1,0,1,62.92456038733803,2391.1332947188453,mailed-check,0,0
C1190,14,one-year,1,0,0,1,none,1,0,1,0,41.58527121143289,582.1937969600605,credit-card,0,1
C1191,3,one-year,0,0,0,1,fiber,0,1,0,0,54.525367039764774,163.57610111929432,bank-transfer,1,0
C1192,24,two-year,0,1,1,1,dsl,1,1,0,1,56.65106149522331,1359.6254758853595,electronic-check,1,0
C1193,12,one-year,0,1,0,1,fiber,1,1,1,0,133.83056980371464,1605.9668376445757,credit-card,0,0
C1194,32,month-to-month,0,1,0,1,fiber,1,0,1,1,93.08713745351321,2978.7883985124226,credit-card,1,1
C1195,15,month-to-month,0,0,1,1,none,1,1,0,1,66.38852408629953,995.8278612944929,credit-card,0,0
C1196,41,month-to-month,0,0,1,1,dsl,1,0,1,0,83.47234515313394,3422.3661512784915,mailed-check,0,1
C1197,65,month-to-month,0,0,0,1,dsl,0,0,0,1,97.62148114368027,6345.396274339218,bank-transfer,1,1
C1198,54,two-year,0,0,1,0,dsl,1,0,1,0,78.63308348694808,4246.186508295196,credit-card,0,0
C1199,41,month-to-month,0,0,0,1,fiber,0,0,1,1,38.983323969306355,1598.3162827415606,mailed-check,1,1
C1200,33,month-to-month,1,1,0,1,fiber,1,1,1,0,65.88971336148074,2174.360540928865,credit-card,0,0
C1201,29,one-year,0,1,1,1,dsl,1,1,0,1,40.72322972055581,1180.9736618961183,credit-card,0,0
C1202,12,month-to-month,0,0,1,1,dsl,0,1,0,0,60.12762479943838,721.5314975932606,bank-transfer,0,0
C1203,12,month-to-month,0,0,0,1,none,0,1,1,0,65.23402925776047,782.8083510931256,mailed-check,0,1
C1204,17,month-to-month,0,0,1,1,dsl,0,0,0,1,101.57738911316791,1726.8156149238546,electronic-check,0,1
C1205,31,month-to-month,0,0,1,1,fiber,0,0,1,0,46.17639487260995,1431.4682410509083,bank-transfer,0,0
C1206,38,one-year,0,0,0,1,dsl,1,0,0,0,43.77303492473463,1663.375327139916,electronic-check,1,0
C1207,45,month-to-month,0,1,0,1,fiber,0,0,1,0,48.4919860524357,2182.1393723596066,mailed-check,0,1
C1208,28,month-to-month,1,1,0,1,none,1,1,0,0,51.729817725616556,1448.4348963172636,mailed-check,0,0
C1209,61,month-to-month,0,1,0,0,fiber,1,1,0,0,60.45494070816287,3687.7513831979354,electronic-check,0,1
C1210,61,month-to-month,0,0,0,1,fiber,1,0,0,0,79.8796999805119,4872.661698811226,mailed-check,1,0
C1211,56,one-year,0,0,0,1,dsl,0,0,0,1,46.44675803070908,2601.0184497197083,bank-transfer,0,0
C1212,15,month-to-month,0,1,1,1,none,0,0,0,1,73.44676629997474,1101.701494499621,credit-card,0,0
C1213,55,month-to-month,0,1,0,1,dsl,0,0,0,1,73.81755444606809,4059.9654945337447,electronic-check,0,0
C1214,9,two-year,0,0,1,1,dsl,1,1,1,1,86.61027465215503,779.4924718693952,credit-card,1,0
C1215,29,one-year,0,1,1,1,fiber,0,0,1,0,63.676760491147,1846.626054243263,electronic-check,1,0
C1216,24,month-to-month,1,1,0,1,fiber,0,1,0,0,94.96253874851791,2279.10092996443,credit-card,1,0
C1217,4,month-to-month,0,0,1,1,fiber,1,1,1,1,81.07093618409135,324.2837447363654,credit-card,0,0
C1218,64,one-year,0,1,0,1,fiber,0,0,0,0,79.72539785146432,5102.425462493717,bank-transfer,0,0
C1219,48,one-year,0,1,1,1,dsl,1,0,1,1,53.47936180592895,2567.0093666845896,credit-card,0,0
C1220,2,month-to-month,0,1,0,1,fiber,0,1,1,0,78.23690195979253,156.47380391958507,electronic-check,1,0
C1221,44,two-year,0,0,0,1,fiber,0,1,1,0,80.56863647414966,3545.0200048625848,credit-card,0,0
C1222,13,month-to-month,0,1,0,1,dsl,0,0,1,1,52.07231758283114,676.9401285768048,mailed-check,1,0
C1223,29,month-to-month,0,1,0,1,dsl,0,1,0,0,105.82847390085576,3069.025743124817,credit-card,1,0
C1224,67,month-to-month,0,1,1,1,fiber,0,0,1,1,148.70517699514272,9963.246858674562,credit-card,0,1
C1225,17,month-to-month,0,0,1,1,dsl,1,0,1,1,50.286073253707414,854.863245313026,mailed-check,0,0
C1226,61,one-year,0,0,1,1,none,0,1,1,1,55.89443471951098,3409.56051789017,mailed-check,1,0
C1227,36,month-to-month,0,1,1,1,fiber,0,1,0,0,56.64924888232185,2039.3729597635866,electronic-check,0,0
C1228,24,month-to-month,0,0,1,0,fiber,0,0,1,0,30.713122229730246,737.1149335135259,mailed-check,1,1
C1229,47,two-year,0,1,0,1,dsl,0,0,0,1,43.711283327996135,2054.430316415818,mailed-check,1,0
C1230,64,month-to-month,0,0,0,1,dsl,0,1,0,0,95.71683929956517,6125.877715172171,electronic-check,0,0
C1231,52,month-to-month,0,0,0,1,fiber,0,1,1,1,67.53959380237367,3512.058877723431,electronic-check,0,1
C1232,72,month-to-month,0,1,0,1,fiber,0,1,0,1,127.57049008540756,9185.075286149344,credit-card,0,0
C1233,14,month-to-month,0,1,0,1,dsl,1,1,1,0,61.34487869733968,858.8283017627555,bank-transfer,0,0
C1234,48,month-to-month,0,1,1,1,fiber,1,0,1,1,82.49052479223775,3959.545190027412,electronic-check,0,0
C1235,67,one-year,0,0,0,1,fiber,0,0,1,0,42.87118480195966,2872.369381731297,mailed-check,0,0
C1236,11,month-to-month,0,1,0,1,fiber,1,0,1,0,66.69456108231152,733.6401719054268,credit-card,0,1
C1237,58,month-to-month,0,0,1,1,dsl,0,1,1,0,72.63463344561372,4212.8087398455955,mailed-check,1,1
C1238,36,one-year,0,0,1,1,dsl,1,1,1,1,20.0,720.0,electronic-check,0,0
C1239,60,one-year,0,1,0,1,fiber,0,0,1,1,45.2511249457159,2715.067496742954,bank-transfer,0,0
C1240,42,month-to-month,0,0,0,1,none,0,1,0,0,89.07791316054748,3741.2723527429944,credit-card,0,1
C1241,69,month-to-month,0,1,1,1,fiber,1,1,0,0,87.48002299661816,6036.121586766653,electronic-check,0,0
C1242,38,month-to-month,0,0,0,1,dsl,0,1,1,1,32.5487387627833,1236.8520729857655,electronic-check,1,0
C1243,55,month-to-month,0,1,0,1,dsl,1,1,1,0,59.17114519817027,3254.412985899365,mailed-check,0,0
C1244,62,month-to-month,1,0,0,1,dsl,0,1,0,0,20.0,1240.0,bank-transfer,1,0
C1245,45,month-to-month,0,0,1,1,dsl,0,1,1,1,69.89688821308698,3145.3599695889143,electronic-check,1,1
C1246,10,two-year,0,1,0,1,fiber,0,0,0,1,107.80899663158755,1078.0899663158755,mailed-check,1,0
C1247,61,month-to-month,0,0,0,1,none,0,0,0,1,109.1086580959674,6655.628143854012,credit-card,1,0
C1248,24,one-year,0,1,1,1,fiber,1,0,1,0,108.04206379371425,2593.009531049142,mailed-check,1,1
C1249,70,month-to-month,0,0,1,1,fiber,0,0,1,1,85.80904094314475,6006.6328660201325,credit-card,0,1
C1250,51,one-year,0,0,1,1,dsl,1,1,0,1,104.74613732431254,5342.05300353994,mailed-check,1,0
C1251,3,one-year,0,0,0,1,fiber,1,0,0,1,64.32211739961033,192.966352198831,bank-transfer,1,0
